,Rental_Price,Time,District,RoomType
3778,2350.0,Q4 2013,Choa Chu Kang,Room5
3779,2500.0,Q4 2013,Choa Chu Kang,Executive
3780,2200.0,Q4 2013,Clementi,Room3
3781,2700.0,Q4 2013,Clementi,Room4
3782,3000.0,Q4 2013,Clementi,Room5
3784,2100.0,Q4 2013,Geylang,Room3
3785,2700.0,Q4 2013,Geylang,Room4
3786,2900.0,Q4 2013,Geylang,Room5
3788,1950.0,Q4 2013,Hougang,Room3
3789,2350.0,Q4 2013,Hougang,Room4
3790,2600.0,Q4 2013,Hougang,Room5
3791,2800.0,Q4 2013,Hougang,Executive
3792,2000.0,Q4 2013,Jurong East,Room3
3793,2500.0,Q4 2013,Jurong East,Room4
3794,2800.0,Q4 2013,Jurong East,Room5
3796,2000.0,Q4 2013,Jurong West,Room3
3797,2500.0,Q4 2013,Jurong West,Room4
3798,2630.0,Q4 2013,Jurong West,Room5
3799,2800.0,Q4 2013,Jurong West,Executive
3800,2150.0,Q4 2013,Kallang/ Whampoa,Room3
3801,2800.0,Q4 2013,Kallang/ Whampoa,Room4
3802,2900.0,Q4 2013,Kallang/ Whampoa,Room5
3804,2200.0,Q4 2013,Marine Parade,Room3
3805,2600.0,Q4 2013,Marine Parade,Room4
3809,2400.0,Q4 2013,Pasir Ris,Room4
3810,2600.0,Q4 2013,Pasir Ris,Room5
3811,2800.0,Q4 2013,Pasir Ris,Executive
3813,2250.0,Q4 2013,Punggol,Room4
3814,2480.0,Q4 2013,Punggol,Room5
3816,2300.0,Q4 2013,Queenstown,Room3
3817,3000.0,Q4 2013,Queenstown,Room4
3818,3200.0,Q4 2013,Queenstown,Room5
3821,2200.0,Q4 2013,Sembawang,Room4
3822,2400.0,Q4 2013,Sembawang,Room5
3823,2550.0,Q4 2013,Sembawang,Executive
3825,2300.0,Q4 2013,Sengkang,Room4
3826,2400.0,Q4 2013,Sengkang,Room5
3827,2700.0,Q4 2013,Sengkang,Executive
3828,2100.0,Q4 2013,Serangoon,Room3
3829,2500.0,Q4 2013,Serangoon,Room4
3830,2600.0,Q4 2013,Serangoon,Room5
3832,2100.0,Q4 2013,Tampines,Room3
3833,2500.0,Q4 2013,Tampines,Room4
3834,2600.0,Q4 2013,Tampines,Room5
3835,2980.0,Q4 2013,Tampines,Executive
3836,2150.0,Q4 2013,Toa Payoh,Room3
3837,2700.0,Q4 2013,Toa Payoh,Room4
3838,3050.0,Q4 2013,Toa Payoh,Room5
3840,1780.0,Q4 2013,Woodlands,Room3
3841,2200.0,Q4 2013,Woodlands,Room4
3842,2300.0,Q4 2013,Woodlands,Room5
3843,2500.0,Q4 2013,Woodlands,Executive
3844,1900.0,Q4 2013,Yishun,Room3
3845,2200.0,Q4 2013,Yishun,Room4
3846,2500.0,Q4 2013,Yishun,Room5
3847,2800.0,Q4 2013,Yishun,Executive
3848,2000.0,Q3 2013,Ang Mo Kio,Room3
3849,2500.0,Q3 2013,Ang Mo Kio,Room4
3850,2800.0,Q3 2013,Ang Mo Kio,Room5
3852,2050.0,Q3 2013,Bedok,Room3
3853,2400.0,Q3 2013,Bedok,Room4
3854,2700.0,Q3 2013,Bedok,Room5
3855,2750.0,Q3 2013,Bedok,Executive
3856,2100.0,Q3 2013,Bishan,Room3
3857,2600.0,Q3 2013,Bishan,Room4
3858,3000.0,Q3 2013,Bishan,Room5
3860,1950.0,Q3 2013,Bukit Batok,Room3
3861,2400.0,Q3 2013,Bukit Batok,Room4
3862,2530.0,Q3 2013,Bukit Batok,Room5
3863,2730.0,Q3 2013,Bukit Batok,Executive
3864,2300.0,Q3 2013,Bukit Merah,Room3
3865,3000.0,Q3 2013,Bukit Merah,Room4
3866,3300.0,Q3 2013,Bukit Merah,Room5
3868,1800.0,Q3 2013,Bukit Panjang,Room3
3869,2100.0,Q3 2013,Bukit Panjang,Room4
3870,2300.0,Q3 2013,Bukit Panjang,Room5
3871,2390.0,Q3 2013,Bukit Panjang,Executive
3876,2400.0,Q3 2013,Central,Room3
3877,2950.0,Q3 2013,Central,Room4
3881,2300.0,Q3 2013,Choa Chu Kang,Room4
3882,2400.0,Q3 2013,Choa Chu Kang,Room5
3883,2500.0,Q3 2013,Choa Chu Kang,Executive
3884,2200.0,Q3 2013,Clementi,Room3
3885,2630.0,Q3 2013,Clementi,Room4
3886,2900.0,Q3 2013,Clementi,Room5
3888,2100.0,Q3 2013,Geylang,Room3
3889,2600.0,Q3 2013,Geylang,Room4
3890,2900.0,Q3 2013,Geylang,Room5
3892,2000.0,Q3 2013,Hougang,Room3
3893,2400.0,Q3 2013,Hougang,Room4
3894,2500.0,Q3 2013,Hougang,Room5
3895,2800.0,Q3 2013,Hougang,Executive
3896,2000.0,Q3 2013,Jurong East,Room3
3897,2500.0,Q3 2013,Jurong East,Room4
3898,2650.0,Q3 2013,Jurong East,Room5
3899,3000.0,Q3 2013,Jurong East,Executive
3900,1900.0,Q3 2013,Jurong West,Room3
3901,2500.0,Q3 2013,Jurong West,Room4
3902,2650.0,Q3 2013,Jurong West,Room5
3903,2700.0,Q3 2013,Jurong West,Executive
3904,2200.0,Q3 2013,Kallang/ Whampoa,Room3
3905,2650.0,Q3 2013,Kallang/ Whampoa,Room4
3906,3000.0,Q3 2013,Kallang/ Whampoa,Room5
3908,2200.0,Q3 2013,Marine Parade,Room3
3909,2600.0,Q3 2013,Marine Parade,Room4
3913,2500.0,Q3 2013,Pasir Ris,Room4
3914,2600.0,Q3 2013,Pasir Ris,Room5
3915,2800.0,Q3 2013,Pasir Ris,Executive
3917,2300.0,Q3 2013,Punggol,Room4
3918,2500.0,Q3 2013,Punggol,Room5
3920,2300.0,Q3 2013,Queenstown,Room3
3921,2900.0,Q3 2013,Queenstown,Room4
3922,3400.0,Q3 2013,Queenstown,Room5
3925,2200.0,Q3 2013,Sembawang,Room4
3926,2400.0,Q3 2013,Sembawang,Room5
3927,2500.0,Q3 2013,Sembawang,Executive
3929,2400.0,Q3 2013,Sengkang,Room4
3930,2500.0,Q3 2013,Sengkang,Room5
3931,2650.0,Q3 2013,Sengkang,Executive
3932,2000.0,Q3 2013,Serangoon,Room3
3933,2580.0,Q3 2013,Serangoon,Room4
3934,2700.0,Q3 2013,Serangoon,Room5
3936,2180.0,Q3 2013,Tampines,Room3
3937,2500.0,Q3 2013,Tampines,Room4
3938,2700.0,Q3 2013,Tampines,Room5
3939,2900.0,Q3 2013,Tampines,Executive
3940,2100.0,Q3 2013,Toa Payoh,Room3
3941,2630.0,Q3 2013,Toa Payoh,Room4
3942,3000.0,Q3 2013,Toa Payoh,Room5
3944,1700.0,Q3 2013,Woodlands,Room3
3945,2200.0,Q3 2013,Woodlands,Room4
3946,2300.0,Q3 2013,Woodlands,Room5
3947,2500.0,Q3 2013,Woodlands,Executive
3948,1900.0,Q3 2013,Yishun,Room3
3949,2230.0,Q3 2013,Yishun,Room4
3950,2500.0,Q3 2013,Yishun,Room5
3952,2000.0,Q2 2013,Ang Mo Kio,Room3
3953,2500.0,Q2 2013,Ang Mo Kio,Room4
3954,2800.0,Q2 2013,Ang Mo Kio,Room5
3956,2100.0,Q2 2013,Bedok,Room3
3957,2430.0,Q2 2013,Bedok,Room4
3958,2680.0,Q2 2013,Bedok,Room5
3960,2200.0,Q2 2013,Bishan,Room3
3961,2600.0,Q2 2013,Bishan,Room4
3962,2900.0,Q2 2013,Bishan,Room5
3964,2000.0,Q2 2013,Bukit Batok,Room3
3965,2350.0,Q2 2013,Bukit Batok,Room4
3966,2500.0,Q2 2013,Bukit Batok,Room5
3967,2800.0,Q2 2013,Bukit Batok,Executive
3968,2200.0,Q2 2013,Bukit Merah,Room3
3969,3000.0,Q2 2013,Bukit Merah,Room4
3970,3300.0,Q2 2013,Bukit Merah,Room5
3972,1850.0,Q2 2013,Bukit Panjang,Room3
3973,2180.0,Q2 2013,Bukit Panjang,Room4
3974,2250.0,Q2 2013,Bukit Panjang,Room5
3975,2400.0,Q2 2013,Bukit Panjang,Executive
3980,2400.0,Q2 2013,Central,Room3
3981,3000.0,Q2 2013,Central,Room4
3985,2200.0,Q2 2013,Choa Chu Kang,Room4
3986,2350.0,Q2 2013,Choa Chu Kang,Room5
3987,2500.0,Q2 2013,Choa Chu Kang,Executive
3988,2200.0,Q2 2013,Clementi,Room3
3989,2700.0,Q2 2013,Clementi,Room4
3990,2980.0,Q2 2013,Clementi,Room5
3992,2000.0,Q2 2013,Geylang,Room3
3993,2600.0,Q2 2013,Geylang,Room4
3994,2800.0,Q2 2013,Geylang,Room5
3996,1950.0,Q2 2013,Hougang,Room3
3997,2300.0,Q2 2013,Hougang,Room4
3998,2500.0,Q2 2013,Hougang,Room5
3999,2800.0,Q2 2013,Hougang,Executive
4000,1930.0,Q2 2013,Jurong East,Room3
4001,2500.0,Q2 2013,Jurong East,Room4
4002,2720.0,Q2 2013,Jurong East,Room5
4004,1900.0,Q2 2013,Jurong West,Room3
4005,2400.0,Q2 2013,Jurong West,Room4
4006,2640.0,Q2 2013,Jurong West,Room5
4007,2800.0,Q2 2013,Jurong West,Executive
4008,2100.0,Q2 2013,Kallang/ Whampoa,Room3
4009,2700.0,Q2 2013,Kallang/ Whampoa,Room4
4010,3000.0,Q2 2013,Kallang/ Whampoa,Room5
4012,2300.0,Q2 2013,Marine Parade,Room3
4017,2400.0,Q2 2013,Pasir Ris,Room4
4018,2590.0,Q2 2013,Pasir Ris,Room5
4019,2700.0,Q2 2013,Pasir Ris,Executive
4021,2350.0,Q2 2013,Punggol,Room4
4022,2500.0,Q2 2013,Punggol,Room5
4024,2200.0,Q2 2013,Queenstown,Room3
4025,3000.0,Q2 2013,Queenstown,Room4
4026,3200.0,Q2 2013,Queenstown,Room5
4029,2200.0,Q2 2013,Sembawang,Room4
4030,2300.0,Q2 2013,Sembawang,Room5
4031,2630.0,Q2 2013,Sembawang,Executive
4033,2380.0,Q2 2013,Sengkang,Room4
4034,2500.0,Q2 2013,Sengkang,Room5
4035,2700.0,Q2 2013,Sengkang,Executive
4036,2050.0,Q2 2013,Serangoon,Room3
4037,2450.0,Q2 2013,Serangoon,Room4
4038,2600.0,Q2 2013,Serangoon,Room5
4040,2150.0,Q2 2013,Tampines,Room3
4041,2500.0,Q2 2013,Tampines,Room4
4042,2700.0,Q2 2013,Tampines,Room5
4043,2940.0,Q2 2013,Tampines,Executive
4044,2100.0,Q2 2013,Toa Payoh,Room3
4045,2800.0,Q2 2013,Toa Payoh,Room4
4046,3000.0,Q2 2013,Toa Payoh,Room5
4048,1700.0,Q2 2013,Woodlands,Room3
4049,2150.0,Q2 2013,Woodlands,Room4
4050,2300.0,Q2 2013,Woodlands,Room5
4051,2600.0,Q2 2013,Woodlands,Executive
4052,1900.0,Q2 2013,Yishun,Room3
4053,2200.0,Q2 2013,Yishun,Room4
4054,2450.0,Q2 2013,Yishun,Room5
4055,2600.0,Q2 2013,Yishun,Executive
4056,2000.0,Q1 2013,Ang Mo Kio,Room3
4057,2500.0,Q1 2013,Ang Mo Kio,Room4
4058,2800.0,Q1 2013,Ang Mo Kio,Room5
4060,2000.0,Q1 2013,Bedok,Room3
4061,2500.0,Q1 2013,Bedok,Room4
4062,2700.0,Q1 2013,Bedok,Room5
4064,2080.0,Q1 2013,Bishan,Room3
4065,2600.0,Q1 2013,Bishan,Room4
4066,2800.0,Q1 2013,Bishan,Room5
4068,2000.0,Q1 2013,Bukit Batok,Room3
4069,2400.0,Q1 2013,Bukit Batok,Room4
4070,2500.0,Q1 2013,Bukit Batok,Room5
4072,2200.0,Q1 2013,Bukit Merah,Room3
4073,2970.0,Q1 2013,Bukit Merah,Room4
4074,3300.0,Q1 2013,Bukit Merah,Room5
4076,1800.0,Q1 2013,Bukit Panjang,Room3
4077,2100.0,Q1 2013,Bukit Panjang,Room4
4078,2200.0,Q1 2013,Bukit Panjang,Room5
4079,2400.0,Q1 2013,Bukit Panjang,Executive
4084,2450.0,Q1 2013,Central,Room3
4089,2200.0,Q1 2013,Choa Chu Kang,Room4
4090,2400.0,Q1 2013,Choa Chu Kang,Room5
4091,2700.0,Q1 2013,Choa Chu Kang,Executive
4092,2150.0,Q1 2013,Clementi,Room3
4093,2600.0,Q1 2013,Clementi,Room4
4094,2900.0,Q1 2013,Clementi,Room5
4096,2000.0,Q1 2013,Geylang,Room3
4097,2500.0,Q1 2013,Geylang,Room4
4100,1950.0,Q1 2013,Hougang,Room3
4101,2400.0,Q1 2013,Hougang,Room4
4102,2500.0,Q1 2013,Hougang,Room5
4103,2850.0,Q1 2013,Hougang,Executive
4104,1980.0,Q1 2013,Jurong East,Room3
4105,2500.0,Q1 2013,Jurong East,Room4
4106,2600.0,Q1 2013,Jurong East,Room5
4108,1850.0,Q1 2013,Jurong West,Room3
4109,2400.0,Q1 2013,Jurong West,Room4
4110,2600.0,Q1 2013,Jurong West,Room5
4111,2780.0,Q1 2013,Jurong West,Executive
4112,2100.0,Q1 2013,Kallang/ Whampoa,Room3
4113,2700.0,Q1 2013,Kallang/ Whampoa,Room4
4114,2980.0,Q1 2013,Kallang/ Whampoa,Room5
4116,2300.0,Q1 2013,Marine Parade,Room3
4121,2430.0,Q1 2013,Pasir Ris,Room4
4122,2600.0,Q1 2013,Pasir Ris,Room5
4123,2900.0,Q1 2013,Pasir Ris,Executive
4125,2300.0,Q1 2013,Punggol,Room4
4126,2500.0,Q1 2013,Punggol,Room5
4128,2200.0,Q1 2013,Queenstown,Room3
4129,2900.0,Q1 2013,Queenstown,Room4
4130,3200.0,Q1 2013,Queenstown,Room5
4133,2180.0,Q1 2013,Sembawang,Room4
4134,2400.0,Q1 2013,Sembawang,Room5
4135,2600.0,Q1 2013,Sembawang,Executive
4137,2400.0,Q1 2013,Sengkang,Room4
4138,2500.0,Q1 2013,Sengkang,Room5
4139,2730.0,Q1 2013,Sengkang,Executive
4140,2000.0,Q1 2013,Serangoon,Room3
4141,2400.0,Q1 2013,Serangoon,Room4
4144,2150.0,Q1 2013,Tampines,Room3
4145,2500.0,Q1 2013,Tampines,Room4
4146,2750.0,Q1 2013,Tampines,Room5
4147,2900.0,Q1 2013,Tampines,Executive
4148,2100.0,Q1 2013,Toa Payoh,Room3
4149,2600.0,Q1 2013,Toa Payoh,Room4
4150,2900.0,Q1 2013,Toa Payoh,Room5
4152,1700.0,Q1 2013,Woodlands,Room3
4153,2100.0,Q1 2013,Woodlands,Room4
4154,2300.0,Q1 2013,Woodlands,Room5
4155,2600.0,Q1 2013,Woodlands,Executive
4156,1900.0,Q1 2013,Yishun,Room3
4157,2250.0,Q1 2013,Yishun,Room4
4158,2500.0,Q1 2013,Yishun,Room5
4160,2000.0,Q4 2012,Ang Mo Kio,Room3
4161,2500.0,Q4 2012,Ang Mo Kio,Room4
4162,2750.0,Q4 2012,Ang Mo Kio,Room5
4164,2050.0,Q4 2012,Bedok,Room3
4165,2400.0,Q4 2012,Bedok,Room4
4166,2780.0,Q4 2012,Bedok,Room5
4168,2050.0,Q4 2012,Bishan,Room3
4169,2600.0,Q4 2012,Bishan,Room4
4170,2830.0,Q4 2012,Bishan,Room5
4172,1900.0,Q4 2012,Bukit Batok,Room3
4173,2330.0,Q4 2012,Bukit Batok,Room4
4174,2550.0,Q4 2012,Bukit Batok,Room5
4176,2200.0,Q4 2012,Bukit Merah,Room3
4177,2900.0,Q4 2012,Bukit Merah,Room4
4178,3200.0,Q4 2012,Bukit Merah,Room5
4181,2100.0,Q4 2012,Bukit Panjang,Room4
4182,2300.0,Q4 2012,Bukit Panjang,Room5
4183,2400.0,Q4 2012,Bukit Panjang,Executive
4188,2400.0,Q4 2012,Central,Room3
4193,2200.0,Q4 2012,Choa Chu Kang,Room4
4194,2400.0,Q4 2012,Choa Chu Kang,Room5
4195,2600.0,Q4 2012,Choa Chu Kang,Executive
4196,2200.0,Q4 2012,Clementi,Room3
4197,2700.0,Q4 2012,Clementi,Room4
4200,2100.0,Q4 2012,Geylang,Room3
4201,2500.0,Q4 2012,Geylang,Room4
4204,1930.0,Q4 2012,Hougang,Room3
4205,2300.0,Q4 2012,Hougang,Room4
4206,2500.0,Q4 2012,Hougang,Room5
4207,2800.0,Q4 2012,Hougang,Executive
4208,2000.0,Q4 2012,Jurong East,Room3
4209,2450.0,Q4 2012,Jurong East,Room4
4210,2700.0,Q4 2012,Jurong East,Room5
4212,1900.0,Q4 2012,Jurong West,Room3
4213,2500.0,Q4 2012,Jurong West,Room4
4214,2700.0,Q4 2012,Jurong West,Room5
4215,2800.0,Q4 2012,Jurong West,Executive
4216,2100.0,Q4 2012,Kallang/ Whampoa,Room3
4217,2700.0,Q4 2012,Kallang/ Whampoa,Room4
4218,2800.0,Q4 2012,Kallang/ Whampoa,Room5
4220,2150.0,Q4 2012,Marine Parade,Room3
4221,2600.0,Q4 2012,Marine Parade,Room4
4225,2450.0,Q4 2012,Pasir Ris,Room4
4226,2600.0,Q4 2012,Pasir Ris,Room5
4227,2700.0,Q4 2012,Pasir Ris,Executive
4229,2300.0,Q4 2012,Punggol,Room4
4230,2500.0,Q4 2012,Punggol,Room5
4232,2200.0,Q4 2012,Queenstown,Room3
4233,2900.0,Q4 2012,Queenstown,Room4
4237,2200.0,Q4 2012,Sembawang,Room4
4238,2400.0,Q4 2012,Sembawang,Room5
4241,2400.0,Q4 2012,Sengkang,Room4
4242,2500.0,Q4 2012,Sengkang,Room5
4243,2650.0,Q4 2012,Sengkang,Executive
4244,2080.0,Q4 2012,Serangoon,Room3
4245,2550.0,Q4 2012,Serangoon,Room4
4246,2530.0,Q4 2012,Serangoon,Room5
4248,2100.0,Q4 2012,Tampines,Room3
4249,2500.0,Q4 2012,Tampines,Room4
4250,2650.0,Q4 2012,Tampines,Room5
4251,2800.0,Q4 2012,Tampines,Executive
4252,2200.0,Q4 2012,Toa Payoh,Room3
4253,2600.0,Q4 2012,Toa Payoh,Room4
4254,3000.0,Q4 2012,Toa Payoh,Room5
4256,1750.0,Q4 2012,Woodlands,Room3
4257,2150.0,Q4 2012,Woodlands,Room4
4258,2300.0,Q4 2012,Woodlands,Room5
4259,2500.0,Q4 2012,Woodlands,Executive
4260,1900.0,Q4 2012,Yishun,Room3
4261,2200.0,Q4 2012,Yishun,Room4
4262,2400.0,Q4 2012,Yishun,Room5
4264,2000.0,Q3 2012,Ang Mo Kio,Room3
4265,2400.0,Q3 2012,Ang Mo Kio,Room4
4266,2800.0,Q3 2012,Ang Mo Kio,Room5
4268,2000.0,Q3 2012,Bedok,Room3
4269,2400.0,Q3 2012,Bedok,Room4
4270,2600.0,Q3 2012,Bedok,Room5
4272,2000.0,Q3 2012,Bishan,Room3
4273,2500.0,Q3 2012,Bishan,Room4
4274,2800.0,Q3 2012,Bishan,Room5
4276,1900.0,Q3 2012,Bukit Batok,Room3
4277,2300.0,Q3 2012,Bukit Batok,Room4
4278,2550.0,Q3 2012,Bukit Batok,Room5
4279,2600.0,Q3 2012,Bukit Batok,Executive
4280,2200.0,Q3 2012,Bukit Merah,Room3
4281,2950.0,Q3 2012,Bukit Merah,Room4
4282,3200.0,Q3 2012,Bukit Merah,Room5
4284,1800.0,Q3 2012,Bukit Panjang,Room3
4285,2100.0,Q3 2012,Bukit Panjang,Room4
4286,2250.0,Q3 2012,Bukit Panjang,Room5
4287,2500.0,Q3 2012,Bukit Panjang,Executive
4292,2400.0,Q3 2012,Central,Room3
4293,2800.0,Q3 2012,Central,Room4
4297,2250.0,Q3 2012,Choa Chu Kang,Room4
4298,2300.0,Q3 2012,Choa Chu Kang,Room5
4299,2600.0,Q3 2012,Choa Chu Kang,Executive
4300,2100.0,Q3 2012,Clementi,Room3
4301,2600.0,Q3 2012,Clementi,Room4
4302,2700.0,Q3 2012,Clementi,Room5
4304,1950.0,Q3 2012,Geylang,Room3
4305,2500.0,Q3 2012,Geylang,Room4
4306,2800.0,Q3 2012,Geylang,Room5
4308,1900.0,Q3 2012,Hougang,Room3
4309,2400.0,Q3 2012,Hougang,Room4
4310,2500.0,Q3 2012,Hougang,Room5
4311,2900.0,Q3 2012,Hougang,Executive
4312,2000.0,Q3 2012,Jurong East,Room3
4313,2300.0,Q3 2012,Jurong East,Room4
4314,2500.0,Q3 2012,Jurong East,Room5
4316,1800.0,Q3 2012,Jurong West,Room3
4317,2380.0,Q3 2012,Jurong West,Room4
4318,2600.0,Q3 2012,Jurong West,Room5
4319,2800.0,Q3 2012,Jurong West,Executive
4320,2030.0,Q3 2012,Kallang/ Whampoa,Room3
4321,2500.0,Q3 2012,Kallang/ Whampoa,Room4
4322,2900.0,Q3 2012,Kallang/ Whampoa,Room5
4324,2300.0,Q3 2012,Marine Parade,Room3
4325,2550.0,Q3 2012,Marine Parade,Room4
4329,2300.0,Q3 2012,Pasir Ris,Room4
4330,2500.0,Q3 2012,Pasir Ris,Room5
4331,2800.0,Q3 2012,Pasir Ris,Executive
4333,2300.0,Q3 2012,Punggol,Room4
4334,2450.0,Q3 2012,Punggol,Room5
4336,2200.0,Q3 2012,Queenstown,Room3
4337,2900.0,Q3 2012,Queenstown,Room4
4338,3300.0,Q3 2012,Queenstown,Room5
4341,2150.0,Q3 2012,Sembawang,Room4
4342,2350.0,Q3 2012,Sembawang,Room5
4343,2500.0,Q3 2012,Sembawang,Executive
4345,2350.0,Q3 2012,Sengkang,Room4
4346,2500.0,Q3 2012,Sengkang,Room5
4347,2600.0,Q3 2012,Sengkang,Executive
4348,2000.0,Q3 2012,Serangoon,Room3
4349,2400.0,Q3 2012,Serangoon,Room4
4350,2650.0,Q3 2012,Serangoon,Room5
4352,2100.0,Q3 2012,Tampines,Room3
4353,2400.0,Q3 2012,Tampines,Room4
4354,2650.0,Q3 2012,Tampines,Room5
4355,2800.0,Q3 2012,Tampines,Executive
4356,2000.0,Q3 2012,Toa Payoh,Room3
4357,2600.0,Q3 2012,Toa Payoh,Room4
4358,2900.0,Q3 2012,Toa Payoh,Room5
4360,1700.0,Q3 2012,Woodlands,Room3
4361,2100.0,Q3 2012,Woodlands,Room4
4362,2300.0,Q3 2012,Woodlands,Room5
4363,2550.0,Q3 2012,Woodlands,Executive
4364,1800.0,Q3 2012,Yishun,Room3
4365,2200.0,Q3 2012,Yishun,Room4
4366,2450.0,Q3 2012,Yishun,Room5
4368,2000.0,Q2 2012,Ang Mo Kio,Room3
4369,2400.0,Q2 2012,Ang Mo Kio,Room4
4370,2700.0,Q2 2012,Ang Mo Kio,Room5
4372,1950.0,Q2 2012,Bedok,Room3
4373,2300.0,Q2 2012,Bedok,Room4
4374,2500.0,Q2 2012,Bedok,Room5
4376,2050.0,Q2 2012,Bishan,Room3
4377,2550.0,Q2 2012,Bishan,Room4
4378,2800.0,Q2 2012,Bishan,Room5
4380,1900.0,Q2 2012,Bukit Batok,Room3
4381,2230.0,Q2 2012,Bukit Batok,Room4
4382,2450.0,Q2 2012,Bukit Batok,Room5
4384,2100.0,Q2 2012,Bukit Merah,Room3
4385,2800.0,Q2 2012,Bukit Merah,Room4
4386,3200.0,Q2 2012,Bukit Merah,Room5
4388,1800.0,Q2 2012,Bukit Panjang,Room3
4389,2000.0,Q2 2012,Bukit Panjang,Room4
4390,2200.0,Q2 2012,Bukit Panjang,Room5
4396,2300.0,Q2 2012,Central,Room3
4397,2800.0,Q2 2012,Central,Room4
4401,2200.0,Q2 2012,Choa Chu Kang,Room4
4402,2300.0,Q2 2012,Choa Chu Kang,Room5
4403,2400.0,Q2 2012,Choa Chu Kang,Executive
4404,2000.0,Q2 2012,Clementi,Room3
4405,2550.0,Q2 2012,Clementi,Room4
4406,2800.0,Q2 2012,Clementi,Room5
4408,1930.0,Q2 2012,Geylang,Room3
4409,2200.0,Q2 2012,Geylang,Room4
4412,1800.0,Q2 2012,Hougang,Room3
4413,2300.0,Q2 2012,Hougang,Room4
4414,2400.0,Q2 2012,Hougang,Room5
4415,2800.0,Q2 2012,Hougang,Executive
4416,1800.0,Q2 2012,Jurong East,Room3
4417,2300.0,Q2 2012,Jurong East,Room4
4418,2600.0,Q2 2012,Jurong East,Room5
4420,1800.0,Q2 2012,Jurong West,Room3
4421,2350.0,Q2 2012,Jurong West,Room4
4422,2450.0,Q2 2012,Jurong West,Room5
4423,2700.0,Q2 2012,Jurong West,Executive
4424,2000.0,Q2 2012,Kallang/ Whampoa,Room3
4425,2500.0,Q2 2012,Kallang/ Whampoa,Room4
4426,2800.0,Q2 2012,Kallang/ Whampoa,Room5
4428,2200.0,Q2 2012,Marine Parade,Room3
4433,2300.0,Q2 2012,Pasir Ris,Room4
4434,2500.0,Q2 2012,Pasir Ris,Room5
4435,2600.0,Q2 2012,Pasir Ris,Executive
4437,2300.0,Q2 2012,Punggol,Room4
4438,2430.0,Q2 2012,Punggol,Room5
4440,2200.0,Q2 2012,Queenstown,Room3
4441,2950.0,Q2 2012,Queenstown,Room4
4442,3000.0,Q2 2012,Queenstown,Room5
4445,2050.0,Q2 2012,Sembawang,Room4
4446,2400.0,Q2 2012,Sembawang,Room5
4447,2500.0,Q2 2012,Sembawang,Executive
4449,2300.0,Q2 2012,Sengkang,Room4
4450,2440.0,Q2 2012,Sengkang,Room5
4451,2650.0,Q2 2012,Sengkang,Executive
4452,1950.0,Q2 2012,Serangoon,Room3
4453,2500.0,Q2 2012,Serangoon,Room4
4454,2470.0,Q2 2012,Serangoon,Room5
4456,2000.0,Q2 2012,Tampines,Room3
4457,2350.0,Q2 2012,Tampines,Room4
4458,2540.0,Q2 2012,Tampines,Room5
4459,2800.0,Q2 2012,Tampines,Executive
4460,1980.0,Q2 2012,Toa Payoh,Room3
4461,2500.0,Q2 2012,Toa Payoh,Room4
4462,2700.0,Q2 2012,Toa Payoh,Room5
4464,1700.0,Q2 2012,Woodlands,Room3
4465,2050.0,Q2 2012,Woodlands,Room4
4466,2200.0,Q2 2012,Woodlands,Room5
4467,2500.0,Q2 2012,Woodlands,Executive
4468,1850.0,Q2 2012,Yishun,Room3
4469,2190.0,Q2 2012,Yishun,Room4
4470,2400.0,Q2 2012,Yishun,Room5
4471,2500.0,Q2 2012,Yishun,Executive
4472,1800.0,Q1 2012,Ang Mo Kio,Room3
4473,2250.0,Q1 2012,Ang Mo Kio,Room4
4474,2500.0,Q1 2012,Ang Mo Kio,Room5
4476,1780.0,Q1 2012,Bedok,Room3
4477,2200.0,Q1 2012,Bedok,Room4
4478,2500.0,Q1 2012,Bedok,Room5
4480,1750.0,Q1 2012,Bishan,Room3
4481,2300.0,Q1 2012,Bishan,Room4
4482,2600.0,Q1 2012,Bishan,Room5
4484,1750.0,Q1 2012,Bukit Batok,Room3
4485,2170.0,Q1 2012,Bukit Batok,Room4
4486,2400.0,Q1 2012,Bukit Batok,Room5
4488,2000.0,Q1 2012,Bukit Merah,Room3
4489,2700.0,Q1 2012,Bukit Merah,Room4
4490,2950.0,Q1 2012,Bukit Merah,Room5
4492,1600.0,Q1 2012,Bukit Panjang,Room3
4493,2000.0,Q1 2012,Bukit Panjang,Room4
4494,2150.0,Q1 2012,Bukit Panjang,Room5
4495,2250.0,Q1 2012,Bukit Panjang,Executive
4500,2200.0,Q1 2012,Central,Room3
4505,2100.0,Q1 2012,Choa Chu Kang,Room4
4506,2220.0,Q1 2012,Choa Chu Kang,Room5
4507,2400.0,Q1 2012,Choa Chu Kang,Executive
4508,2000.0,Q1 2012,Clementi,Room3
4509,2350.0,Q1 2012,Clementi,Room4
4510,2750.0,Q1 2012,Clementi,Room5
4511,2800.0,Q1 2012,Clementi,Executive
4512,1900.0,Q1 2012,Geylang,Room3
4513,2300.0,Q1 2012,Geylang,Room4
4516,1800.0,Q1 2012,Hougang,Room3
4517,2150.0,Q1 2012,Hougang,Room4
4518,2400.0,Q1 2012,Hougang,Room5
4519,2700.0,Q1 2012,Hougang,Executive
4520,1700.0,Q1 2012,Jurong East,Room3
